cust_number,avg_payment_delay,std_payment_delay,min_delay,max_delay,avg_days_to_clear,avg_due_days,avg_invoice_amount,total_lifetime_value,transaction_count,company_name,late_payment_ratio
0200782001,-0.4392523364485981,10.648615215658081,-24.0,120.0,20.97196261682243,21.411214953271028,36865.12214953271,7889136.14,214,GORDO associates,0.3925233644859813
0200782207,0.0,0.0,0.0,0.0,15.0,15.0,53609.35,107218.7,2,FORT foundation,0.0
0200782249,-0.25,2.0615528128088303,-3.0,2.0,16.0,16.25,40542.5225,162170.09,4,ACE  associates,0.25
0200782669,0.48760330578512395,4.899176295527203,-15.0,17.0,20.545454545454547,20.05785123966942,19628.22049586777,2375014.68,121,SYGMA trust,0.8181818181818182
0200782772,-0.24,2.3853720883753122,-2.0,9.0,21.52,21.76,37503.572400000005,937589.31,25,ASSOC G corp,0.24
0200783189,-3.7777777777777777,9.819282084429329,-23.0,20.0,19.666666666666668,23.444444444444443,37275.279444444444,670955.03,18,PERFOR corp,0.2777777777777778
0200783190,0.8888888888888888,2.088327347690278,-1.0,6.0,16.77777777777778,15.88888888888889,28995.845555555556,260962.61,9,PIT corporation,0.3333333333333333
0200783317,1.5,3.5355339059327378,-1.0,4.0,17.0,15.5,17019.525,34039.05,2,VIEL ,0.5
0200783609,2.1818181818181817,1.6514456476895412,-2.0,6.0,22.59090909090909,20.40909090909091,18037.156363636364,396817.44,22,PROFIC corp,0.9090909090909091
0200783734,-1.5416666666666667,1.4135729219948652,-4.0,0.0,16.291666666666668,17.833333333333332,90364.57875,2168749.89,24,FAREW corporation,0.0
0200784454,1.7142857142857142,1.1126972805283735,1.0,4.0,47.42857142857143,45.714285714285715,37816.90857142857,264718.36,7,BI MA ,1.0
0200784489,1.5454545454545454,3.4745830358083647,0.0,11.0,16.90909090909091,15.363636363636363,15421.596363636363,169637.56,11,GE co,0.2727272727272727
0200785971,1.8088235294117647,3.6210716354815253,-14.0,14.0,21.41176470588235,19.602941176470587,15675.83794117647,1065956.98,68,SYSCO  ,0.8088235294117647
0200786288,0.5443037974683544,17.459695321712704,-51.0,90.0,18.49367088607595,17.949367088607595,31385.604556962022,2479462.76,79,FAMILY corporation,0.12658227848101267
0200788265,-2.0,0.0,-2.0,-2.0,18.0,20.0,7157.01,7157.01,1,UNIT us,0.0
0200788704,1.0,0.0,1.0,1.0,15.0,14.0,23164.295,46328.59,2,RE ,1.0
0200788848,-7.0,2.6457513110645907,-10.0,-5.0,11.0,18.0,19812.25,59436.75,3,DAIRY corp,0.0
0200789077,1.40625,2.5885526532619876,-6.0,8.0,18.46875,17.0625,44782.4115625,1433037.17,32,US  us,0.65625
0200789266,-1.0,0.0,-1.0,-1.0,14.0,15.0,33390.29,33390.29,1,IMPERI trust,0.0
0200789344,34.666666666666664,48.58326186386967,-1.0,90.0,54.333333333333336,19.666666666666668,27939.946666666667,83819.84,3,INDIANH associates,0.6666666666666666
0200789896,7.0,0.0,7.0,7.0,22.0,15.0,16451.15,16451.15,1,RIVER  llc,1.0
0200790012,45.5,52.3354564325181,2.0,121.0,62.5,17.0,20016.8275,80067.31,4,DOERLE systems,1.0
0200790099,0.5,0.7071067811865476,0.0,1.0,15.5,15.0,34267.7,68535.4,2,SHETA ,0.5
0200790107,0.8545454545454545,1.2969791371316972,-1.0,3.0,17.2,16.345454545454544,85117.65290909092,4681470.91,55,ROU systems,0.4727272727272727
0200790215,6.0,27.712812921102035,-10.0,38.0,26.0,20.0,41970.87333333333,125912.62,3,VAN  ,0.3333333333333333
0200790543,-1.5,0.7071067811865476,-2.0,-1.0,15.5,17.0,52131.07,104262.14,2,H SC corporation,0.0
0200790710,4.6,8.720212455161738,1.0,39.0,26.05,21.45,27054.910499999998,541098.21,20,F corporation,1.0
0200790748,0.0,0.0,0.0,0.0,18.0,18.0,34756.112,173780.56,5,J  associates,0.0
0200791792,-4.8,6.180614856144977,-15.0,1.0,12.0,16.8,39709.778000000006,198548.89,5,MAXIMU corporation,0.2
0200792105,1.0,4.242640687119285,-2.0,4.0,15.0,14.0,8090.75,16181.5,2,HERITA co,0.5
0200792200,2.2222222222222223,2.048034287907418,0.0,6.0,21.11111111111111,18.88888888888889,8843.586666666666,79592.28,9,APPE associates,0.6666666666666666
0200792277,4.25,7.135591542869215,-4.0,13.0,23.0,18.75,8062.032499999999,32248.129999999997,4,SOUTH in,0.75
0200792283,0.5384615384615384,5.3792097408353055,-17.0,4.0,21.23076923076923,20.692307692307693,18471.61076923077,240130.94,13,SYSCO  corporation,0.9230769230769231
0200792293,3.4867256637168142,12.119284399731184,-21.0,90.0,22.902654867256636,19.41592920353982,34436.68867256637,3891345.82,113,UNIFIE corp,0.5663716814159292
0200792734,1.919463087248322,11.914967182204919,-2.0,92.0,19.97986577181208,18.06040268456376,34928.16818791946,5204297.06,149,MDV/ corporation,0.2751677852348993
0200793000,1.7272727272727273,1.1908743922772957,-1.0,3.0,21.0,19.272727272727273,34188.726363636364,376075.99,11,US  llc,0.9090909090909091
0200793088,-0.6792452830188679,1.590519809874219,-4.0,8.0,22.245283018867923,22.92452830188679,70221.89509433962,3721760.44,53,DEMOU ,0.018867924528301886
0200793122,-1.2272727272727273,1.3427696388548198,-4.0,3.0,14.318181818181818,15.545454545454545,64675.65909090909,1422864.5,22,PIGGLY llc,0.045454545454545456
0200793319,-2.6363636363636362,1.8586407545691703,-6.0,1.0,12.636363636363637,15.272727272727273,10812.260909090908,118934.87,11,SHERM'S  co,0.09090909090909091
0200793513,0.4838709677419355,1.9371252974323356,-15.0,4.0,15.903225806451612,15.419354838709678,52759.67193548387,4906649.49,93,KROGER associates,0.3333333333333333
0200793568,1.768166089965398,10.313735974422467,-49.0,90.0,22.06574394463668,20.29757785467128,47664.2337716263,13774963.56,289,SUPE us,0.7231833910034602
0200793830,1.457142857142857,12.717311850541911,-50.0,90.0,17.12857142857143,15.67142857142857,60816.20671428571,4257134.47,70,M co,0.4714285714285714
0200793888,6.5,8.020806277010642,1.0,18.0,24.0,17.5,28799.3,115197.2,4,PERFOR foundation,1.0
0200794332,-0.462819089900111,6.21521470439112,-58.0,90.0,16.553829078801332,17.016648168701444,24395.75448390677,21980574.79,901,COST corporation,0.22086570477247502
0200795490,2.588235294117647,1.6771982155541785,1.0,11.0,20.308823529411764,17.720588235294116,57474.077352941174,3908237.26,68,HY -  in,1.0
0200796637,-2.75,2.3754698783308417,-6.0,2.0,13.375,16.125,29315.61625,234524.93,8,MERCH foundation,0.125
0200796828,-11.25,3.2015621187164243,-16.0,-9.0,19.25,30.5,54806.17,219224.68,4,CSM BAK llc,0.0
0200797452,2.151898734177215,3.769270512279792,-8.0,20.0,19.59493670886076,17.443037974683545,31517.570000000003,2489888.0300000003,79,US  in,0.7721518987341772
0200797984,0.39285714285714285,0.737326788914382,0.0,2.0,21.678571428571427,21.285714285714285,60273.41035714286,1687655.49,28,PIGGLY us,0.25
0200799180,3.0689655172413794,3.30509384438582,-3.0,12.0,25.03448275862069,21.96551724137931,33491.416896551724,971251.09,29,CHEN corp,0.7586206896551724
0200799342,-4.25,15.592157792152586,-75.0,2.0,14.925,19.175,47815.140250000004,1912605.61,40,MITCH ,0.1
0200799367,2.1778523489932886,8.21790232385299,-69.0,90.0,25.620805369127517,23.44295302013423,41291.40546979866,12304838.83,298,MCL foundation,0.5570469798657718
0200799420,-0.6,0.5477225575051662,-1.0,0.0,14.4,15.0,2618.552,13092.76,5,HT HA corporation,0.0
0200799476,-16.0,0.0,-16.0,-16.0,17.0,33.0,122.72,122.72,1,CHRIS in,0.0
0200799538,-4.897435897435898,20.38419779064536,-72.0,38.0,19.41025641025641,24.307692307692307,57615.11974358974,2246989.67,39,UNITE ,0.6923076923076923
0200803094,-0.3333333333333333,0.5163977794943222,-1.0,0.0,15.166666666666666,15.5,27962.861666666668,167777.17,6,VENDO us,0.0
0200803125,1.0,0.0,1.0,1.0,1.0,0.0,124184.6,124184.6,1,INDOFI trust,1.0
0200803720,-4.45983379501385,4.1498552819571985,-10.0,9.0,5.188365650969529,9.64819944598338,5261.980221606648,1899574.86,361,DEC associates,0.18005540166204986
0200806580,-5.2,2.7988092706244436,-8.0,2.0,12.28,17.48,3588.1728000000003,89704.32,25,BE corporation,0.04
0200806643,-3.4,14.892951352905172,-29.0,10.0,33.2,36.6,3571.8239999999996,17859.12,5,PLAZA WA corporation,0.4
0200807583,3.5,0.7071067811865476,3.0,4.0,13.5,10.0,25637.5,51275.0,2,VANE co,1.0
0200814091,-6.0,0.0,-6.0,-6.0,15.0,21.0,55425.54,55425.54,1,WEST llc,0.0
0200816226,1.0,0.0,1.0,1.0,21.0,20.0,8603.59,8603.59,1,D &  corp,1.0
0200816950,4.777777777777778,11.432167093095012,-2.0,35.0,38.0,33.22222222222222,58231.96111111111,524087.64999999997,9,COLOM ,0.6666666666666666
0200819043,-2.0,0.0,-2.0,-2.0,12.0,14.0,13281.63,13281.63,1,LJ  llc,0.0
0200820380,1.835820895522388,10.964953833623568,0.0,90.0,22.16417910447761,20.328358208955223,34483.821940298505,2310416.07,67,SMITH'S co,0.31343283582089554
0200822668,2.0,0.0,2.0,2.0,19.0,17.0,25346.58,25346.58,1,SUN  foundation,1.0
0200822900,25.0,14.674240468703426,3.0,33.0,55.0,30.0,16613.0275,66452.11,4,TIM H ,1.0
0200825136,0.3,2.9078437983419185,-5.0,3.0,33.8,33.5,59836.088,598360.88,10,COLOME corp,0.7
0200825139,11.0,0.0,11.0,11.0,32.0,21.0,85081.91,85081.91,1,FISCHER in,1.0
0200827835,-6.0,10.44030650891055,-13.0,6.0,59.666666666666664,65.66666666666667,4912.5,14737.5,3,T MA co,0.3333333333333333
0200830009,-31.0,12.12435565298214,-45.0,-24.0,29.0,60.0,80144.81999999999,240434.46,3,CON llc,0.0
0200833713,2.0,2.6457513110645907,-1.0,7.0,18.742857142857144,16.742857142857144,7618.632,266652.12,35,JETRO ,0.42857142857142855
0200847305,4.285714285714286,1.5537971921347118,2.0,7.0,15.952380952380953,11.666666666666666,61077.53523809524,1282628.24,21,CUSTOM corp,1.0
0200854853,2.923076923076923,3.0676141234282404,-1.0,8.0,18.23076923076923,15.307692307692308,19615.076923076922,254996.0,13,MARTIN  corp,0.6923076923076923
0200856934,-3.0,0.0,-3.0,-3.0,15.0,18.0,75054.6,75054.6,1,GARDEN associates,0.0
0200858049,0.7142857142857143,1.2535663410560174,-1.0,3.0,15.857142857142858,15.142857142857142,13649.007142857141,95543.04999999999,7,GEOR in,0.5714285714285714
0200861551,-3.3333333333333335,1.3662601021279464,-5.0,-1.0,14.5,17.833333333333332,27621.846666666665,165731.08,6,MRS GR in,0.0
0200865160,-7.5,4.949747468305833,-11.0,-4.0,13.0,20.5,20475.98,40951.96,2,MAX ,0.0
0200865666,0.42857142857142855,1.4166752066422927,0.0,6.0,18.166666666666668,17.738095238095237,3235.355,135884.91,42,RESTAU ,0.09523809523809523
0200870809,-2.0,0.0,-2.0,-2.0,14.0,16.0,75483.87,75483.87,1,CRUMB in,0.0
0200872111,-36.25,18.997806890972093,-49.0,-8.0,23.75,60.0,3345.165,13380.66,4,PEPS in,0.0
0200875006,0.8548387096774194,2.8506356736789025,0.0,22.0,15.693548387096774,14.838709677419354,78906.57096774194,4892207.4,62,KROGER associates,0.3225806451612903
0200875680,-53.0,0.0,-53.0,-53.0,13.0,66.0,20488.62,20488.62,1,MINERS  corporation,0.0
0200877212,-2.0,0.0,-2.0,-2.0,13.0,15.0,11314.0,11314.0,1,SHER corporation,0.0
0200879892,2.6666666666666665,2.0816659994661326,1.0,5.0,21.666666666666668,19.0,21635.046666666665,64905.14,3,HILL llc,1.0
0200881076,0.35106382978723405,1.8532589534574277,-13.0,9.0,20.78723404255319,20.43617021276596,50456.411914893615,4742902.72,94,ALBERT ,0.2872340425531915
0200886415,2.8333333333333335,5.260843144234134,-1.0,23.0,20.72222222222222,17.88888888888889,20997.993333333332,377963.88,18,COSTCO corp,0.8333333333333334
0200888842,0.6666666666666666,6.429100507328637,-4.0,8.0,17.0,16.333333333333332,31438.353333333333,94315.06,3,JULI associates,0.3333333333333333
0200891601,26.22222222222222,20.80032679481844,-2.0,65.0,58.77777777777778,32.55555555555556,41815.46444444444,752678.36,18,POWE corp,0.8888888888888888
0200895669,-0.8571428571428571,0.8997354108424375,-2.0,1.0,15.142857142857142,16.0,13184.57142857143,92292.0,7,J  corporation,0.14285714285714285
0200895843,1.1428571428571428,2.6694663174814677,-8.0,7.0,20.914285714285715,19.771428571428572,23613.864285714284,826485.25,35,US  associates,0.6571428571428571
0200900212,-5.625,3.6620642110310255,-9.0,1.0,9.375,15.0,23707.7275,189661.82,8,CASEY us,0.125
0200900909,1.50625,4.901542402604338,-19.0,19.0,20.8125,19.30625,11229.598875,1796735.82,160,SYSCO systems,0.7625
0200909198,-7.6,5.504543577809154,-14.0,-2.0,14.0,21.6,22914.206,114571.03,5,TAP associates,0.0
0200913718,-7.0,11.269427669584644,-14.0,6.0,24.0,31.0,37630.13333333334,112890.40000000001,3,TREEHOU associates,0.3333333333333333
0200915438,3.0259740259740258,12.00435669375479,-5.0,90.0,21.350649350649352,18.324675324675326,15583.643506493507,1199940.55,77,GROC associates,0.38961038961038963
0200920735,0.5851063829787234,0.9772638396138905,0.0,4.0,19.47872340425532,18.893617021276597,81039.4635106383,7617709.57,94,ALBERT us,0.2978723404255319
0200922106,-1.0,0.0,-1.0,-1.0,20.0,21.0,5764.8,5764.8,1,PEPP ,0.0
0200927099,-5.0,0.0,-5.0,-5.0,11.0,16.0,21555.55,43111.1,2,THE YOUN corp,0.0
0200930547,25.666666666666668,28.290163190291665,-7.0,42.0,85.66666666666667,60.0,21990.8,65972.4,3,KELLOGG  in,0.6666666666666666
0200932247,8.0,0.0,8.0,8.0,21.0,13.0,33352.02,33352.02,1,LONE  trust,1.0
0200934467,3.5,0.7071067811865476,3.0,4.0,18.5,15.0,24361.199999999997,48722.399999999994,2,SARNO ,1.0
0200934569,27.5,41.01097414107595,-16.0,87.0,65.5,38.0,749.9016666666666,4499.41,6,SODEXHO  co,0.6666666666666666
0200935607,-13.0,0.0,-13.0,-13.0,4.0,17.0,35087.755000000005,70175.51000000001,2,CHICKE associates,0.0
0200936373,1.599290780141844,4.294215201026386,-12.0,65.0,21.02836879432624,19.429078014184398,51077.838014184395,14403950.32,282,SUPE corporation,0.624113475177305
0200936615,-47.0,0.0,-47.0,-47.0,21.0,68.0,12218.4,12218.4,1,OVERH foundation,0.0
0200942148,45.0,27.980762622256684,24.0,111.0,74.0,29.0,16561.02857142857,231854.4,14,BRADY foundation,1.0
0200943275,2.1578947368421053,1.7633861129131065,-1.0,7.0,20.710526315789473,18.55263157894737,33348.64684210526,1267248.58,38,US  co,0.7631578947368421
0200943423,0.2,1.6431676725154984,-1.0,3.0,15.4,15.2,15219.286000000002,76096.43000000001,5,SHEET ,0.2
0200943457,10.5,2.1213203435596424,9.0,12.0,40.5,30.0,52522.42,105044.84,2,BERN corp,1.0
0200948009,-1.0,0.0,-1.0,-1.0,15.0,16.0,59612.08,59612.08,1,DORI foundation,0.0
0200955827,16.22222222222222,28.734899415944447,1.0,88.0,30.88888888888889,14.666666666666666,24159.63888888889,217436.75,9,KE foundation,1.0
0200956366,-0.06451612903225806,2.351389431392536,-8.0,8.0,16.161290322580644,16.225806451612904,44090.11612903226,1366793.6,31,RICH systems,0.22580645161290322
0200963022,-6.0,0.0,-6.0,-6.0,15.0,21.0,12384.9,12384.9,1,OREGO in,0.0
0200965912,-0.7714285714285715,8.629926433759492,-50.0,4.0,19.485714285714284,20.257142857142856,54433.55285714286,1905174.35,35,C&S W ,0.37142857142857144
0200966888,5.25,2.0615528128088303,3.0,8.0,15.25,10.0,16516.125,66064.5,4,BIRD-I in,1.0
0200966902,4.5,3.5355339059327378,2.0,7.0,38.5,34.0,1568.0,3136.0,2,BALLES corp,1.0
0200971591,6.0,0.0,6.0,6.0,20.0,14.0,19560.83,19560.83,1,PERFOR foundation,1.0
0200972004,-3.0,2.8284271247461903,-5.0,-1.0,14.5,17.5,16134.04,32268.08,2,HUDD ,0.0
0200974851,0.5061728395061729,4.618835288744178,-17.0,43.0,17.333333333333332,16.82716049382716,2441.201193415638,593211.89,243,RESTA ,0.11522633744855967
0200978592,4.615384615384615,5.3930529612562665,-6.0,17.0,42.02564102564103,37.41025641025641,36440.796410256415,1421191.06,39,PLAZA corp,0.7948717948717948
0200978899,2.4,0.8944271909999159,1.0,3.0,28.4,26.0,27732.512,138662.56,5,MBM/PF corporation,1.0
0200980828,-3.0576923076923075,18.27611047728643,-30.0,120.0,15.365384615384615,18.423076923076923,33425.627692307695,1738132.6400000001,52,BEN E systems,0.019230769230769232
0200982290,0.3333333333333333,0.816496580927726,0.0,2.0,17.666666666666668,17.333333333333332,34154.26333333333,204925.58,6,CIRC in,0.16666666666666666
0200982294,-1.8333333333333333,1.9407902170679516,-3.0,2.0,16.166666666666668,18.0,40576.85166666667,243461.11000000002,6,BUR ,0.16666666666666666
0200983712,0.0,0.0,0.0,0.0,17.0,17.0,32147.44,32147.44,1,FAMOS foundation,0.0
0200984655,-17.0,19.79898987322333,-31.0,-3.0,10.5,27.5,12374.875,24749.75,2,PERFOR co,0.0
0200984794,-4.875,17.931914884600904,-49.0,6.0,16.75,21.625,32041.01125,256328.09,8,GREA llc,0.625
0200986966,0.0,0.0,0.0,0.0,18.0,18.0,11725.099999999999,23450.199999999997,2,GROC ,0.0
0200987178,0.0,0.0,0.0,0.0,16.0,16.0,40074.48,40074.48,1,WEGMAN co,0.0
0200991882,-6.0,0.0,-6.0,-6.0,9.0,15.0,15498.4,15498.4,1,WAUG corporation,0.0
0200992695,-4.0,0.0,-4.0,-4.0,11.0,15.0,94922.63,94922.63,1,NUGG foundation,0.0
0200992849,8.0,0.0,8.0,8.0,128.0,120.0,7060.0,7060.0,1,GIV us,1.0
0200999003,-4.0,8.0,-8.0,8.0,14.0,18.0,36013.475,144053.9,4,VALE in,0.25
100000217,-1.0,0.0,-1.0,-1.0,16.0,17.0,25614.99,25614.99,1,MRS S corp,0.0
100000222,-2.5,0.7071067811865476,-3.0,-2.0,17.5,20.0,4788.77,9577.54,2,SMITHFIE associates,0.0
100001196,-0.8,10.271860158272752,-28.0,12.0,21.8,22.6,26023.916999999998,260239.16999999998,10,DOLLAR corporation,0.5
100001222,0.0,0.0,0.0,0.0,15.0,15.0,25768.63,25768.63,1,REST ,0.0
100004536,-1.0,0.0,-1.0,-1.0,15.0,16.0,2047.54,2047.54,1,BAS associates,0.0
100011895,0.0,0.0,0.0,0.0,15.0,15.0,27771.120000000003,27771.120000000003,1,GRO corporation,0.0
100011958,-4.0,0.0,-4.0,-4.0,43.0,47.0,6963.49,6963.49,1,IND corp,0.0
100012638,1.6666666666666667,0.5773502691896257,1.0,2.0,19.666666666666668,18.0,31323.753333333338,93971.26000000001,3,99 CE associates,1.0
100012991,5.5,12.020815280171307,-3.0,14.0,5.5,0.0,5458.0875,10916.175,2,CJR WH co,0.5
100014187,0.0,0.0,0.0,0.0,20.0,20.0,70306.33,70306.33,1,GAD  corp,0.0
100015455,-4.0,0.0,-4.0,-4.0,15.0,19.0,21896.25,21896.25,1,PERFOR trust,0.0
100025658,11.0,0.0,11.0,11.0,42.0,31.0,9961.58,9961.58,1,PEA foundation,1.0
100026939,1.0,0.0,1.0,1.0,16.0,15.0,33032.54,99097.62,3,SYSC corp,1.0
100027744,7.0,0.0,7.0,7.0,8.0,1.0,3699.0,3699.0,1,OMEGA AD in,1.0
100028731,3.0,0.0,3.0,3.0,14.0,11.0,1412.775,1412.775,1,MR. DAIRY corporation,1.0
100030194,4.0,0.0,4.0,4.0,15.0,11.0,1032.3600000000001,1032.3600000000001,1,AMAZO associates,1.0
100030964,-0.5,16.263455967290593,-12.0,11.0,14.5,15.0,15211.395,30422.79,2,NATURA llc,0.5
100031628,0.3333333333333333,0.5773502691896258,0.0,1.0,19.666666666666668,19.333333333333332,18239.27,54717.81,3,COLDST corporation,0.3333333333333333
100031704,4.608695652173913,18.666301991544167,-1.0,90.0,27.26086956521739,22.652173913043477,47849.7652173913,1100544.5999999999,23,DELHAIZE systems,0.5217391304347826
100031920,-2.0,0.0,-2.0,-2.0,10.0,12.0,15420.405,15420.405,1,AOF SER corporation,0.0
100032505,3.0,0.0,3.0,3.0,21.0,18.0,3470.2,3470.2,1,KEHE foundation,1.0
100034330,1.0,0.0,1.0,1.0,31.0,30.0,158.94,158.94,1,MASSY D co,1.0
100035260,6.0,0.0,6.0,6.0,17.0,11.0,9346.875,9346.875,1,PI associates,1.0
100035877,3.0,0.0,3.0,3.0,19.0,16.0,7593.74,7593.74,1,DUNKIN llc,1.0
100036066,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,31060.63666666667,93181.91,3,GROC llc,0.0
100036538,5.5,17.67766952966369,-7.0,18.0,23.0,17.5,4933.59,9867.18,2,DENVER in,0.5
100043885,1.0,0.0,1.0,1.0,15.0,14.0,49279.42,49279.42,1,VIP  corp,1.0
100043892,-2.0,1.4142135623730951,-3.0,-1.0,13.5,15.5,16416.79,32833.58,2,IN-N co,0.0
100043936,2.5,3.5355339059327378,0.0,5.0,12.0,9.5,16581.11,33162.22,2,PAPA JO associates,0.5
100043949,-1.0,0.0,-1.0,-1.0,18.0,19.0,17157.25,17157.25,1,HOME R trust,0.0
100043961,-4.0,0.0,-4.0,-4.0,11.0,15.0,12777.05,12777.05,1,GOUR systems,0.0
100043973,1.0,0.0,1.0,1.0,17.0,16.0,52918.67,52918.67,1,BOARD ,1.0
100043975,2.0,0.0,2.0,2.0,17.0,15.0,2142.72,2142.72,1,JAVA ,1.0
100044052,10.0,0.0,10.0,10.0,26.0,16.0,33669.52,33669.52,1,FRISC us,1.0
100046479,-12.0,0.0,-12.0,-12.0,3.0,15.0,14230.4,14230.4,1,PAPA ,0.0
100046726,7.0,0.0,7.0,7.0,7.0,0.0,15715.4,15715.4,1,VANTAG llc,1.0
100047394,10.0,0.0,10.0,10.0,27.0,17.0,18980.04,18980.04,1,HELU trust,1.0
100047441,32.0,0.0,32.0,32.0,47.0,15.0,24861.4,24861.4,1,ITTELL corporation,1.0
100047527,0.0,0.0,0.0,0.0,16.0,16.0,19844.26,19844.26,1,LIDL llc,0.0
100049075,14.0,0.0,14.0,14.0,32.0,18.0,11990.8,11990.8,1,LIBERT llc,1.0
100049979,1.0,0.0,1.0,1.0,1.0,0.0,12700.0,12700.0,1,NATU in,1.0
100051489,7.0,0.0,7.0,7.0,23.0,16.0,42333.2,42333.2,1,G&K llc,1.0
100051641,-52.0,0.0,-52.0,-52.0,16.0,68.0,153.39,153.39,1,VIT in,0.0
100052024,-35.0,62.22539674441618,-79.0,9.0,17.5,52.5,3241.015,6482.03,2,CPG trust,0.5
100052092,15.0,0.0,15.0,15.0,33.0,18.0,25427.65,25427.65,1,CORP trust,1.0
100052782,8.0,0.0,8.0,8.0,98.0,90.0,11411.1,11411.1,1,NES foundation,1.0
100052815,22.0,0.0,22.0,22.0,39.0,17.0,4425.53,4425.53,1,KETTL trust,1.0
100055082,3.0,0.0,3.0,3.0,3.0,0.0,4859.4,4859.4,1,LEHI VAL in,1.0
100058075,-9.0,0.0,-9.0,-9.0,6.0,15.0,1811.0,1811.0,1,K&S  llc,0.0
140101555,11.5,0.7071067811865476,11.0,12.0,43.5,32.0,89195.42,178390.84,2,ASSOCIA in,1.0
140101682,7.0,0.0,7.0,7.0,41.0,34.0,7497.21,7497.21,1,SUPERVAL us,1.0
140101772,-2.0,0.0,-2.0,-2.0,28.0,30.0,215.19,215.19,1,CHIHAD systems,0.0
140101904,-10.0,0.0,-10.0,-10.0,21.0,31.0,81455.76,81455.76,1,SIGMA AL ,0.0
140102883,10.0,0.0,10.0,10.0,59.0,49.0,2086.56,2086.56,1,CO ,1.0
140103278,7.0,0.0,7.0,7.0,71.0,64.0,8724.6,8724.6,1,COS co,1.0
140103293,19.0,0.0,19.0,19.0,53.0,34.0,10246.14,10246.14,1,SUPERV systems,1.0
140103335,-3.0,1.7320508075688772,-4.0,-1.0,31.0,34.0,4168.473333333333,12505.42,3,PARAM foundation,0.0
140103480,0.0,0.0,0.0,0.0,46.5,46.5,46678.240000000005,93356.48000000001,2,PRIC in,0.0
140103592,-2.0,0.0,-2.0,-2.0,60.0,62.0,39048.8,39048.8,1,COMERCI systems,0.0
140104225,-0.5,6.363961030678928,-5.0,4.0,13.5,14.0,25802.06625,51604.1325,2,SAVE-ON- foundation,0.5
140104240,2.6666666666666665,5.680375574437544,-3.0,13.0,19.333333333333332,16.666666666666668,40820.73125,244924.38749999998,6,FEDER us,0.5
140104249,7.0,2.309401076758503,5.0,9.0,23.5,16.5,57825.738750000004,231302.95500000002,4,SOB systems,1.0
140104285,0.0,2.8284271247461903,-2.0,2.0,18.0,18.0,54719.75625,109439.5125,2,BUY- corp,0.5
140104340,3.6666666666666665,1.3662601021279464,2.0,6.0,14.5,10.833333333333334,14531.503749999998,87189.02249999999,6,COLABOR  foundation,1.0
140104392,0.0,0.0,0.0,0.0,11.0,11.0,2879.535,2879.535,1,FLANAG trust,0.0
140104409,2.1875,3.081531004765867,-1.0,9.0,15.5625,13.375,73180.2553125,1170884.085,16,LOB ,0.5625
140104423,-1.5555555555555556,0.7264831572567789,-2.0,0.0,9.777777777777779,11.333333333333334,86417.62583333334,777758.6325000001,9,METRO  in,0.0
140104429,5.333333333333333,4.0750534482458765,0.0,13.0,17.583333333333332,12.25,21860.921875,262331.0625,12,COSTCO systems,0.9166666666666666
140104432,-2.0,0.0,-2.0,-2.0,11.0,13.0,5537.28,5537.28,1,MAYR systems,0.0
140104440,6.0,2.449489742783178,4.0,10.0,17.666666666666668,11.666666666666666,71678.83750000001,430073.025,6,SO co,1.0
140104472,2.0,0.0,2.0,2.0,16.0,14.0,6088.74,6088.74,1,MARTIN corp,1.0
140104503,-4.0,0.0,-4.0,-4.0,12.0,16.0,17208.5325,17208.5325,1,AMALGA in,0.0
140104552,0.0,0.0,0.0,0.0,13.0,13.0,6313.4400000000005,6313.4400000000005,1,THE NO ,0.0
140104950,2.0,0.0,2.0,2.0,13.0,11.0,4952.924999999999,4952.924999999999,1,MULT ,1.0
140104995,1.0,0.0,1.0,1.0,12.0,11.0,1536.6374999999998,1536.6374999999998,1,MORTON co,1.0
140105000,-2.0,1.7320508075688772,-4.0,-1.0,9.333333333333334,11.333333333333334,443.5625,1330.6875,3,ITWA co,0.0
140105686,5.8,2.3475755815545347,4.0,12.0,19.7,13.9,38935.67175,389356.7175,10,SYSC associates,1.0
140105785,28.333333333333332,36.69695718539436,5.0,91.0,40.166666666666664,11.833333333333334,8210.41125,49262.4675,6,SHOPPE ,1.0
140105847,3.4,3.864367132317184,-1.0,11.0,14.2,10.8,34598.522249999995,345985.2225,10,GORDON F corporation,0.8
140106181,62.333333333333336,2.3380903889000235,60.0,65.0,73.66666666666667,11.333333333333334,30533.225000000002,183199.35,6,THE  us,1.0
140106184,4.0,5.656854249492381,0.0,8.0,15.5,11.5,6449.493750000001,12898.987500000001,2,JAM corp,0.5
140106212,0.0,0.0,0.0,0.0,20.0,20.0,19806.6825,19806.6825,1,YEN BROS ,0.0
140106372,0.0,1.7320508075688772,-1.0,2.0,11.333333333333334,11.333333333333334,20190.100000000002,60570.3,3,G T  systems,0.3333333333333333
140106408,10.333333333333334,3.4641016151377544,4.0,17.0,20.85185185185185,10.518518518518519,28539.0175,770553.4725,27,WAL-M corporation,1.0
140118172,-20.5,0.7071067811865476,-21.0,-20.0,10.5,31.0,106024.4475,212048.895,2,AGR corporation,0.0
140142846,65.0,37.242448899072144,22.0,87.0,126.66666666666667,61.666666666666664,22283.05,66849.15,3,MONDE in,1.0
